Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID
SA;246010105;Savonlinna;Martinniemi 1-5;KM;31691;1715;6884123;3629707;79;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;2;FALSE;;;;;;;;KM 31691_1715
SA;246010105;Savonlinna;Martinniemi 1-5;KM;31691;2838;6884123;3629707;79;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;16;11;3;;KM 31691_2838
SA;831010009;Taipalsaari;Kujansuu;KM;31825;1385;6789660;3559470;79;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 31825_1385
SA;972010038;Oulu;Purkajasuo, Korvala;KM;31835;159;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 31835_159
SA;972010038;Oulu;Purkajasuo, Korvala;KM;31835;417;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;22;16;8;;KM 31835_417
SA;972010038;Oulu;Purkajasuo, Korvala;KM;31835;669;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;18;19;4;;;;;KM 31835_669
SA;972010038;Oulu;Purkajasuo, Korvala;KM;31835;678;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;25;24;5;;;;;KM 31835_678
SA;972010038;Oulu;Purkajasuo, Korvala;KM;31835;689;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;42;27;8;;KM 31835_689
SA;972010038;Oulu;Purkajasuo, Korvala;KM;31835;693;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;;;;27;14;4;;KM 31835_693
SA;972010038;Oulu;Purkajasuo, Korvala;KM;31835;711;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;25;18;8;esineen teelmä?;KM 31835_711
SA;972010038;Oulu;Purkajasuo, Korvala;KM;31835;777;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;17;12;8;;KM 31835_777
SA;409010044;Kristiinankaupunki;Lappfjärd-Rävåsen;KM;31940;237;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 31940_237
SA;494010073;Muhos;Pyhäkoski 1;KM;32123;23;7195350;3455460;67,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;27;14;6;;;;kielimäinen riipus;KM 32123_23
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;59;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;40;21;5;;KM 32134_59
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;234;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;8;7;5;;KM 32134_234
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;488;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;9;8;4;;KM 32134_488
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;505;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;30;17;7;;;;soikea riipus;KM 32134_505
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;608;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;11;6;2;;KM 32134_608
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;662;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;44;24;7;;KM 32134_662
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;993;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;sopii yhteen alanumeron 662 kanssa;KM 32134_993
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1007;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;26;16;7;;;;;KM 32134_1007
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1080;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32134_1080
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1277;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;20;15;5;;KM 32134_1277
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1457;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;15;16;5;;KM 32134_1457
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1510;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;;;;27;16;4;sopii yhteen alanumeron 2132 kanssa;KM 32134_1510
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1535;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32134_1535
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1674;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;21;12;5;;KM 32134_1674
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1796;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;33;18;7;;;;;KM 32134_1796
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1811;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;21;21;5;;;;;KM 32134_1811
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;1879;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;23;17;5;;;;;KM 32134_1879
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;2042;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;38;19;13;;;;epäsäännöllisen muotoinen riipus;KM 32134_2042
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;2051;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;15;16;4;mahdollisesti yhteensopiva numeron 1457 kanssa;KM 32134_2051
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;2055;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;18;8;4;;KM 32134_2055
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;2132;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;;;;15;9;4;sopii yhteen numeron 1510 kanssa;KM 32134_2132
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32134;2202;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;20;19;4;;;;;KM 32134_2202
SA;972010043;Oulu;Kuuselankangas;KM;32220;1;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_1
SA;972010043;Oulu;Kuuselankangas;KM;32220;2;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;22;22;6;;KM 32220_2
SA;972010043;Oulu;Kuuselankangas;KM;32220;3;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 32220_3
SA;972010043;Oulu;Kuuselankangas;KM;32220;4;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_4
SA;972010043;Oulu;Kuuselankangas;KM;32220;5;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Tubular amber bead;Tubular amber bead;Meripihkaputkihelmi;1;FALSE;;;;15;6;6;;KM 32220_5
SA;972010043;Oulu;Kuuselankangas;KM;32220;6;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_6
SA;972010043;Oulu;Kuuselankangas;KM;32220;7;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_7
SA;972010043;Oulu;Kuuselankangas;KM;32220;8;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_8
SA;972010043;Oulu;Kuuselankangas;KM;32220;9;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;14;14;4;;KM 32220_9
SA;972010043;Oulu;Kuuselankangas;KM;32220;10;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_10
SA;972010043;Oulu;Kuuselankangas;KM;32220;11;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_11
SA;972010043;Oulu;Kuuselankangas;KM;32220;12;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_12
SA;972010043;Oulu;Kuuselankangas;KM;32220;13;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_13
SA;972010043;Oulu;Kuuselankangas;KM;32220;14;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_14
SA;972010043;Oulu;Kuuselankangas;KM;32220;15;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_15
SA;972010043;Oulu;Kuuselankangas;KM;32220;16;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_16
SA;972010043;Oulu;Kuuselankangas;KM;32220;17;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_17
SA;972010043;Oulu;Kuuselankangas;KM;32220;18;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;2;FALSE;;;;;;;;KM 32220_18
SA;972010043;Oulu;Kuuselankangas;KM;32220;19;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber ring;Amber ring;Meripihkarengas;1;FALSE;;;;11;11;3;;KM 32220_19
SA;972010043;Oulu;Kuuselankangas;KM;32220;20;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 32220_20
SA;972010043;Oulu;Kuuselankangas;KM;32220;21;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_21
SA;972010043;Oulu;Kuuselankangas;KM;32220;22;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_22
SA;972010043;Oulu;Kuuselankangas;KM;32220;23;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 32220_23
SA;972010043;Oulu;Kuuselankangas;KM;32220;24;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_24
SA;972010043;Oulu;Kuuselankangas;KM;32220;25;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_25
SA;972010043;Oulu;Kuuselankangas;KM;32220;26;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 32220_26
SA;972010043;Oulu;Kuuselankangas;KM;32220;27;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_27
SA;972010043;Oulu;Kuuselankangas;KM;32220;28;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_28
SA;972010043;Oulu;Kuuselankangas;KM;32220;29;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_29
SA;972010043;Oulu;Kuuselankangas;KM;32220;30;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_30
SA;972010043;Oulu;Kuuselankangas;KM;32220;31;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_31
SA;972010043;Oulu;Kuuselankangas;KM;32220;32;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_32
SA;972010043;Oulu;Kuuselankangas;KM;32220;33;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_33
SA;972010043;Oulu;Kuuselankangas;KM;32220;34;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_34
SA;972010043;Oulu;Kuuselankangas;KM;32220;35;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;;;;;KM 32220_35
SA;972010043;Oulu;Kuuselankangas;KM;32220;36;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32220_36
SA;972010043;Oulu;Kuuselankangas;KM;32220;6797;7252100;3450590;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber button;Amber button with v-drilling;Meripihkanappi, v-porauksellinen;1;FALSE;;;;10;10;4;;KM 32220_6797
SA;694010008;Riihimäki;Silmäkeneva E A - E;KM;32410;10;6733679;3379151;89;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;;KM 32410_10
SA;409010044;Kristiinankaupunki;Lappfjärd-Rävåsen;KM;32422;1933;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 32422_1933
SA;409010044;Kristiinankaupunki;Lappfjärd-Rävåsen;KM;32422;1958;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;12;9;7;meripihkakorun tai helmen katkelma;KM 32422_1958
SA;409010044;Kristiinankaupunki;Lappfjärd-Rävåsen;KM;32422;2991;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;26;17;6;;;;;KM 32422_2991
SA;409010044;Kristiinankaupunki;Lappfjärd-Rävåsen;KM;32422;3024;6915549;3226085;54;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 32422_3024
SA;220010053;Raasepori;Säterigatan;KM;32528;182;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;20;10;8;2 kpl;KM 32528_182
SA;220010053;Raasepori;Säterigatan;KM;32528;411;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;2 kpl;KM 32528_411
SA;220010053;Raasepori;Säterigatan;KM;32528;567;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;7 kpl;KM 32528_567
SA;91010015;Helsinki;Turkismiehentien leikkikenttä;KM;32552;1064;6681681;3381808;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;3 kpl;KM 32552_1064
SA;91010015;Helsinki;Turkismiehentien leikkikenttä;KM;32552;1307;6681681;3381808;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;;KM 32552_1307
SA;91010015;Helsinki;Turkismiehentien leikkikenttä;KM;32552;1310;6681681;3381808;22;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;v-porauksella tehty reikä;KM 32552_1310
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32622;46;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;26;23;9;;KM 32622_46
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32622;47;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;12;11;8;;KM 32622_47
SA;972010038;Oulu;Purkajasuo, Korvala;KM;32622;48;7252860;3448740;52;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber pendant;Amber pendant;Meripihkariipus;1;FALSE;;;;;;;2 kpl ja murusia;KM 32622_48
SA;681010027;Rantasalmi;Rantakartano;KM;32718;351;6883980;3569980;88;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;;;;pieni murunen;KM 32718_351
SA;729010062;Saarijärvi;Summassaari Uimaranta;KM;32862;1;6952633;3415043;110;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Amber artefacts;Amber piece;Amber piece;Meripihkaa;1;FALSE;;;;12;7;6;;KM 32862_1
