Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish)
SA;623010018;KM        ;38804;;Puumala;Kotkatsaari;6820060;3562500;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;623010074;KM        ;38805;;Puumala;Karsikkolahti;6810460;3566880;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;
SA;707010007;KM        ;38807;1-3;R„„kkyl„;P”rrinm”kki;6901557;3651138;80;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;TRUE;FALSE;FALSE;
SA;707010007;KM        ;38807;1-3;R„„kkyl„;P”rrinm”kki;6901557;3651138;80;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;TRUE;FALSE;FALSE;
SA;1000002408;KM        ;38808;1-2;Savonlinna;Kylm„niemi a;6867384;3600157;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;92010043;KM        ;38811;;Vantaa;Stenkulla;6688737;3393380;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;TRUE;FALSE;
SA;uusi 7102;KM        ;38817;1-3;Puumala;Monitonlahti 2;6822431;3558482;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;1000019034;KM        ;38840;1-7;Kokem„ki;Hirvihaka 1;6801984;3253350;42,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;
SA;290010112;KM        ;38845;1-3;Kuhmo;Yl„-Honkinen E;7114985;3610270;159;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;1000019364;KM        ;38857;1-9;Kemi”nsaari;™lmosviken;6672620;3244561;17;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;orgaaninen;hiekka;TRUE;FALSE;FALSE;tekstiilipainannetta (2)
SA;1000019363;KM        ;38858;1-3;Kemi”nsaari;R†udden 2;6677140;3250260;32,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;hiekka;TRUE;FALSE;FALSE;
SA;1000014670;KM        ;38859;;Kemi”nsaari;R†udden;6677656;3250395;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;
SA;1000005126;KM        ;38862;1-3051;Lahti;Herneniemi;6762890;3437590;95;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;2;kivimurska;;FALSE;TRUE;FALSE;
SA;1000005126;KM        ;38862;1-3051;Lahti;Herneniemi;6762890;3437590;95;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;kivimurska;FALSE;FALSE;TRUE;
SA;1000012003;KM        ;38863;;Utaj„rvi;Pikkarainen ja Vesala;7173070;3473470;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;shamotti;;TRUE;FALSE;FALSE;
SA;889010123;KM        ;38864;;Utaj„rvi;Heikkil„;7172250;3472860;100;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;2;asbesti;;TRUE;FALSE;FALSE;mahdollisesti reunataite
SA;422010027;KM        ;38867;1-22;Lieksa;Rekiniemi;7008271;3651537;100;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;2;asbesti;;TRUE;FALSE;FALSE;
SA;972010028;KM        ;38874;1-609;Oulu;Kierikinkangas;7252080;3451210;60;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;FALSE;TRUE;koivuterva (104, muitakin luettelossa)
SA;707010030;KM        ;38888;1-4;R„„kkyl„;Suuris„rkk„ 1;6902571;3650110;80;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;1;asbesti;;TRUE;FALSE;FALSE;
SA;1000025678;KM        ;38889;1-8;R„„kkyl„                                                                                            ;Jaaman kyl„talo                                                                                     ;6902370;3647357;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;
SA;1000025678;KM        ;38889;1-8;R„„kkyl„                                                                                            ;Jaaman kyl„talo                                                                                     ;6902370;3647357;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;TRUE;FALSE;FALSE;Kaunissaari
SA;1000021124;KM        ;38911;1-7                                               ;Taivalkoski                                                                                         ;Harjunnokka 4                                                                                       ;7277341;3594257;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;FALSE;TRUE;FALSE;
SA;1000018068;KM        ;38940;1-126                                             ;Enonteki”;Juovvagielas 1;7664357;3256870;477;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;S„r„isniemi 1 Ware;S„r„isniemi 1 Ware;S„r 1;1;hiekka;;FALSE;FALSE;FALSE;karsta (59 otettu C14-n„yte, joka ei onnistunut, 112 C14-ajoitus Hela-2810)
SA;734010001;KM        ;38988;1-247                                             ;Salo;Sinivuori;6697128;3288182;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;kivimurska;;FALSE;TRUE;FALSE;
SA;1000019099;KM        ;38992;1-2                                               ;Miehikk„l„;Ala-H„s„;6728033;3538645;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;1000019100;KM        ;38993;1                                                 ;Miehikk„l„;Jokela;6726112;3539601;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;
SA;1000018933;KM        ;39004;1-4                                               ;Pieks„m„ki;Lastensaari;6915372;3506473;120;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;
SA;1000001494;KM        ;39006;1-2                                               ;Nousiainen;Kikert„j„;6731620;3235380;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;J„k„rl„ Ware;J„k„rl„ Ware;J„k„rl„;2;hiekka;;TRUE;FALSE;FALSE;
SA;538010056;KM        ;39007;1-2                                               ;Nousiainen;Rauvola-M„kil„;6732132;3234299;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;
SA;755010033;KM        ;39009;1-6                                               ;Siuntio;Tallmalms†sen;6674362;3347673;23;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;orgaaninen;;TRUE;FALSE;FALSE;
SA;494010040;KM        ;39159;1-7                                               ;Muhos;Halosent”rm„;7200150;3442850;32,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;
SA;220010037;Nyberg;;;Raasepori;L„ppgatan;6665580;3313948;24;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;TRUE;FALSE;FALSE;
SA;220010041;Nyberg;;;Raasepori;Lillsj”n;6665710;3317259;29;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;0;orgaaninen;;TRUE;FALSE;FALSE;
SA;220010053;Nyberg;;;Raasepori;S„terigatan;6666490;3315752;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;2653;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;2656;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;4040;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;FALSE;
SA;1000001335;SatM;4041;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;FALSE;
SA;531010005;SatM;8135;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8136;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8137;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;0;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8138;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;0;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8139;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;0;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8140;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;0;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8141;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8142;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;0;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8143;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8144;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8145;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8146;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8147;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8148;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8149;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8150;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8151;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;531010005;SatM;8152;1;Nakkila;Kuusisto;6810862;3230746;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;8163;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;8180;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;0;kivimurska;;FALSE;TRUE;TRUE;
SA;1000001335;SatM;8181;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;9530;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;orgaaninen;;FALSE;FALSE;TRUE;
SA;50010037;SatM;9840;1;Eura;Lammila;6770447;3231960;42,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;-1;hiekka;;FALSE;FALSE;TRUE;
SA;50010037;SatM;9841;1;Eura;Lammila;6770447;3231960;42,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;-1;orgaaninen;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;10026;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;10027;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;10028;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;orgaaninen;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;10030;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;10031;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;10032;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;orgaaninen;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;10033;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;orgaaninen;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;10265;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;11887;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;11889;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;12656;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;12657;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;12658;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;13278;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;-1;kivimurska;;FALSE;FALSE;FALSE;
SA;608010028;SatM;13302;1;Pomarkku;Kamppikoski;6859374;3243730;60;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;608010028;SatM;13303;1;Pomarkku;Kamppikoski;6859374;3243730;60;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;608010028;SatM;13304;1;Pomarkku;Kamppikoski;6859374;3243730;60;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;608010028;SatM;13305;1;Pomarkku;Kamppikoski;6859374;3243730;60;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;1000001335;SatM;13393;1;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;50010033;SatM;15559;1;Eura;Kolmhaara;6770412;3232884;42;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;-1;hiekka;;FALSE;FALSE;TRUE;
SA;319010011;SatM;15560;1;S„kyl„;Parkkila;6794984;3243174;44;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;-1;orgaaninen;;FALSE;FALSE;TRUE;
SA;79010025;SatM;16357;1-4;Harjavalta;Lyytik„nharju;6809597;3239454;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;-1;orgaaninen;;FALSE;FALSE;FALSE;
SA;79010025;SatM;16358;1-9;Harjavalta;Lyytik„nharju;6809597;3239454;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;-1;orgaaninen;;FALSE;FALSE;FALSE;
SA;79010015;SatM;16401;1-9;Harjavalta;Hiittenharju (Laurilan hiekkakuoppa);6808720;3239580;37;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;-1;orgaaninen;;FALSE;FALSE;FALSE;
SA;79010001;SatM;16414;1-16;Harjavalta;Kaunism„ki A ja B;6809580;3233211;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;0;kivimurska;;TRUE;FALSE;TRUE;
