Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);PhotoID;X;Y
IA;680010008;Raisio;Tuomala;KM;19000;2773;6718440;3235246;17;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieni pätkä hk-soljen päätä, jossa soljen neula kiinni. Neulan kärki katkennut;KM 19000_2773;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;6231;6718440;3235246;17;Bronze artefacts;"Hela; Villisika";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;18;34;;;;;Samanlainen mutta tulen enemmän vaurioittama nrolla 6243 (peilikuvat). Myös 8166, ks Fettich 1926. Myös nrolla 8166, jota ei nähty kun ei ollut laatikossa.;KM 19000_6231;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;6288;6718440;3235246;17;Bronze artefacts;"Solki; Kaarisolki; Suorajalkainen kaarisolki";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;39;;;;;13;;KM 19000_6288;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;6162;6718440;3235246;17;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;13;Segmenttimäinen poikkileikkaus, viivoituskoristelua;KM 19000_6162;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;3918;6718440;3235246;17;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Katkelma. Siksak-kuvio, joka muodoistuu puoliympyräleimoista, joiden sisällä on kolme pistettä.;KM 19000_3918;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;3247;6718440;3235246;17;Bronze artefacts;"Riipus; Avainriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;47;;;;;;Toista avainta ei ole laatikossa eikä tarjottimella;KM 19000_3247;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;8474;6718440;3235246;17;Bronze artefacts;"Solki; Valmunuppinen kaarisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Nuppi;KM 19000_8474;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;3362;6718440;3235246;17;Bronze artefacts;"Hevosenkenkäsolki; Rullapäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Katkelma;KM 19000_3362;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;3406;6718440;3235246;17;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;36;;;;;;Kaksi samanlaista, myös irtonainen neula, jonka lenkissä kiinni ketjua.;KM 19000_3406;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;3575;6718440;3235246;17;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;"Päätyfragmentti, särmänuppinen; balttilaine muoto";KM 19000_3575;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;3914;6718440;3235246;17;Bronze artefacts;Hevosenkenkäsolki;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Päät katkenneet, ei voi tyypitellä tarkemmin.;KM 19000_3914;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;3204;6718440;3235246;17;Bronze artefacts;"Rannerengas; Spiraalirannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;68;;;;;;Hauta 20, hieman tekstiiliä samalla nrolla;KM 19000_3204;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;5680;6718440;3235246;17;Bronze artefacts;"Solki; Valmunuppinen kaarisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_5680;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;5544;6718440;3235246;17;Bronze artefacts;"Tulusrauta; ratsastajamalli";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;52;;;Fragmentti, samalla nrolla pronssihelmi;KM 19000_5544;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;4030;6718440;3235246;17;Bronze artefacts;"Sormus; Keskikilvellinen spiraalisormus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;25;;;;;;Kahdessa osassa. Varras kolmikulmainen, levyssä pisteviivakoristelua;KM 19000_4030;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;4483;6718440;3235246;17;Bronze artefacts;"Solki; Valmunuppinen kaarisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;25;;;;;;Kahdessa osassa. Varras kolmikulmainen, levyssä pisteviivakoristelua;KM 19000_4483;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;4483;6718440;3235246;17;Bronze artefacts;"Solki; Valmunuppinen kaarisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_4483;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;5961;6718440;3235246;17;Bronze artefacts;"Solki; Valmunuppinen kaarisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_5961;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7560;6718440;3235246;17;Bronze artefacts;"Hela; Kasviornamentiikkaa";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Etsi vastine. Puuttuu Pietikäisen gradusta. Luettelon mukaan tulen vaurioittama ja siksi koristelu ei näkyvissä. Ei pidä paikkansa.;KM 19000_7560;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;461;6718440;3235246;17;Bronze artefacts;"Solki; Pyöreä kupurasolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Ruutulöytö. Neljä tappia. Kupurasoljen keskiosa.;KM 19000_461;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11690;6718440;3235246;17;Bronze artefacts;"Kulkunen; Rainion ryhmä 5";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;;KM 19000_11690;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11658;6718440;3235246;17;Bronze artefacts;"Hela; Gotlantilainen eläinhela";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;;;;;;;Osin sulanut, välissä kuitenkin nahkaa;KM 19000_11658;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;37;6718440;3235246;17;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren D";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti, ollut tulessa, peräisin polttiksesta, vaikka löytynyt rh nro 2;KM 19000_37;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10242;6718440;3235246;17;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Katkelma. Särmänuppiset Salmon ryhmää 7. Tässä koristelua nupissa ja kehällä. Pisteviivaa ja häränsilmä nupin keskellä;KM 19000_10242;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7013;6718440;3235246;17;Bronze artefacts;"Solki; Pyörösolki";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieni fragmentti. Kivikoski 1973, kuva 429. Memeliläinen;KM 19000_7013;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;8088;6718440;3235246;17;Bronze artefacts;"Sormus; Keskikilvellinen spiraalisormus";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;25;;;;;;Useassa osassa.;KM 19000_8088;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7170;6718440;3235246;17;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Soljen nuppi, katkelma, särmänuppinen, Salmo 7;KM 19000_7170;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2114;6718440;3235246;17;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;51;;;;;;Koristeena kummallakin puolella häränsilmäleimoja;KM 19000_2114;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7520;6718440;3235246;17;Bronze artefacts;"Kaularengas; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;50;10;Kierrettyä varrasta, fragmentti;KM 19000_7520;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11648;6718440;3235246;17;Bronze artefacts;"Riipus; Kampariipus";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;48;;;Kaksi eläintä. Kvarnbackenista vastine merov-viikkari. Pietikäisen mukaan tässä riipuksessa ei ole oikeita piikkejä ja siksi puhtaasti koriste-esine. Piikit kuitenkin poikki ja esine huonokuntoinen, ei voi mielestäni sanoa näin varmuudella.;KM 19000_11648;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7719;6718440;3235246;17;Bronze artefacts;"Ketjunkantaja; Permalainen";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;41;;Fragmentti, alaosa puuttuu, hieman sulaneet päät;KM 19000_7719;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;201;6718440;3235246;17;Bronze artefacts;Nappi;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;11;;;;;;Ruutulöytö, takana lenkki, reunalla heikosti erottuvaa pisteleimaa. Olisko historiallinen kuiteski;KM 19000_201;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7832;6718440;3235246;17;Bronze artefacts;"Solki; Rengassolki";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;45;12;Katkelma, tulen vaurioittama, neula suoraan kiinni levymäisessä soljessa. Ilmeisesti puuttuu Pietikäisen gradusta;KM 19000_7832;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7933;6718440;3235246;17;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Katkelma. Ei nähty, lapun mukaan Näräselle v. 2000. Pietikäisen mukaan joko merovingiaikaisesta tasavarsisoljesta tai rapusoljesta.;KM 19000_7933;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7973;6718440;3235246;17;Bronze artefacts;"Rannerengas; Saranallinen";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;37;11;;Yksi osa. Pietikäisen mukaan saranallinen kokonainen rannerengas Kaarina Ristimäestä vuoden 800 tienoille ajoittuvasta haudasta.;KM 19000_7973;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7048;6718440;3235246;17;Bronze artefacts;"Sormus; Keskikilvellinen spiraalisormus";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;25;;;;;;Kolmessa osassa. Kilvessä pisteviivakoristelua, joka muodostaa nauhamaisen kuvion.;KM 19000_7048;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2525;6718440;3235246;17;Bronze artefacts;"Hela; Gotlantilainen eläinhela";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Myös nrolla 2793;KM 19000_2525;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;6757;6718440;3235246;17;Bronze artefacts;"Sormus; Keskikilvellinen spiraalisormus";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Sormukset, joissa kohoharjallinen kilpi merovingiajalta ja viikinkiajan alusta.;KM 19000_6757;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;6582;6718440;3235246;17;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;47;;;Toinen pääty täysin deformoitunut ja sulanut. Ajoitus merovingiajan loppu.;KM 19000_6582;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;6539;6718440;3235246;17;Bronze artefacts;"Miekan kahvaosa; Väistin";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti päädystä. Reunassa eläinornamentiikkaa.;KM 19000_6539;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;9398;6718440;3235246;17;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren B";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieni fragmentti;KM 19000_9398;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;6423;6718440;3235246;17;Bronze artefacts;"Hela; Villisika";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;18;34;;;;;Samanlainen kuin 6231 mutta tulen enemmän vaurioittama (peilikuvat). Myös 8166, ks Fettich 1926. Myös nrolla 8166, jota ei nähty kun ei ollut laatikossa.;KM 19000_6423;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2686;6718440;3235246;17;Bronze artefacts;"Solki; Pyörösolki";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti. Täsmälleen samanlaisesta ja -kokoisesta soljesta kuin Kivikoski 73 nr 429 Hattelmala 8615:25;KM 19000_2686;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2678;6718440;3235246;17;Bronze artefacts;"Kaularengas; Kierretty";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieni fragmentti;KM 19000_2678;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;1915;6718440;3235246;17;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;3;FALSE;;;;17;;;Mielestäni ei voi varmuudella sanoa, onko juuri karhunhammasriipuksesta, vaikka voi ollakin. Muoto periaatteessa sopisi.;KM 19000_1915;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2534;6718440;3235246;17;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;57;;;;;;Koristeena toisella puolella kolme häränsilmäleimaa;KM 19000_2534;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2107;6718440;3235246;17;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;52;;;;;;;KM 19000_2107;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11372;6718440;3235246;17;Bronze artefacts;"Riipus; Avainriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;37;14;;;;;Kekellä häränsilmä;KM 19000_11372;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11134;6718440;3235246;17;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;50;45;;;;;Hk-soljet, joissa nelikulmainen kehä ja kantikkaat nupit Salmon ryhmää 13. Viikinkiajan lopulta ristiretkiajalle käytetty. Pietikäinen tyypittää tämän tähän ryhmään, vaikka kehä ei ole täysin kantikas. Neula puuttuu.;KM 19000_11134;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;9399;6718440;3235246;17;Bronze artefacts;"Kaularengas; Kierretty";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kierrettyä varrasta, fragmentti;KM 19000_9399;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10705;6718440;3235246;17;Bronze artefacts;"Riipus; Karhunhammasriipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;61;11;7;;;;Toisella puolella kolme häränsilmäleimaa;KM 19000_10705;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10427;6718440;3235246;17;Bronze artefacts;Ketjunkantaja;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;35;15;6;;;;Kivikoskessa ketjunjakajana. Pietikäisen mukaan kaulanauhanakaja, koska Luistarin haudassa 1260 tällaisissa kiinni kuusinkertainen helminauha. Ks myös Luistarin hauta 319;KM 19000_10427;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;6894;6718440;3235246;17;Bronze artefacts;"Solki; Pyöreä kupurasolki; Kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;58;60;;;;;800-l.;KM 19000_6894;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7765;6718440;3235246;17;Bronze artefacts;"Hela; Päätehela";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;77;;;;;;Ehkä pistekoristelua???;KM 19000_7765;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2667;6718440;3235246;17;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren D";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Kappale;KM 19000_2667;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;8292;6718440;3235246;17;Bronze artefacts;"Rannerengas; Päihin kapeneva";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Katkelma. Pistekoristelua ja kohovöin jaettu.;KM 19000_8292;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;5385;6718440;3235246;17;Bronze artefacts;"Koruneula; spiraalipäinen";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;67;;;Suomesta ei vastineita. Komsin tarhakalmistossa vastine (Mandel 1995), ajoitus ajanlaskun alkuun;KM 19000_5385;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;5595;6718440;3235246;17;Bronze artefacts;Hevosenkenkäsolki;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Suurikokoinen, 15 x 15 mm, häränsilmaleimat kaikilla sivuilla, 800-900-l (Pirkkis), Salmon mukaan vielä 1000-l.;KM 19000_5595;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;7705;6718440;3235246;17;Bronze artefacts;Rannerengas;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;38;11;Toiseen päähän hieman kapeneva fragmentti. Muodon perusteella rannerenkaasta. Pietikäisen mukaan vastaavaa koristelua on gotlannista löydetyssä rannerenkaassa, tosin se paksumpi.;KM 19000_7705;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10081;6718440;3235246;17;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;35;;;;;;Hk-soljet, joissa nelikulmainen kehä ja kantikkaat nupit Salmon ryhmää 13. Viikinkiajan lopulta ristiretkiajalle käytetty. Tässä soljessa koristelua neulan levyssä ja nupeissa ja kehällä. Neulassa vähän tekstiiliä.;KM 19000_10081;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10332;6718440;3235246;17;Bronze artefacts;"Solki; Valmunuppinen kaarisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kappale jalasta;KM 19000_10332;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;8427;6718440;3235246;17;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;35;;;;;;Pieni ja melko korkeakaarinen (eli vanhempaa mallia);KM 19000_8427;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;8355;6718440;3235246;17;Bronze artefacts;"Koruneula; Rengasristineula";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;57;;;Katkelma, renkaan alapuolella lehtimäiset ulokkeet;KM 19000_8355;22,17799026;60,48937197
