Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Category,Type,Subtype,Subtype (Finnish),Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),PhotoID,X,Y,Length,Mon1,Mon2,Mon3,Mon4,Mon5,Mon6,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Ajoitusperuste,Subtype 2,Subtype 2 (Finnish)
BA,91010003,Helsinki,Shemeikankuja 3,KM,15147,1.0,6684107.0,3382620.0,20,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,True,24.0,15.0,6.0,,,,,KM 15147_1,"24,87700851","60,25141241",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,uusi 2053,Turku,Tupamäki,KM,15300,,6720414.0,3244628.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, teräväsärmäinen",1.0,False,162.0,46.0,22.0,,,,,KM 15300,"22,34554884","60,51308224",,,,,,,,harmaa liuske,,,,,,Rhombus shaft-hole axe with sharp edges,
BA,uusi 2056,Rovaniemi,Kiviniemi,KM,15307,,7375720.0,3457129.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,,,,68.0,22.0,6.0,kantakatkelma,KM 15307,"26,03417484","66,47004394",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,105010018,Hyrynsalmi,Vonkka 2,KM,15393,7.0,7177900.0,3571460.0,156,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,False,,,,21.0,19.0,5.0,"kantakatkelma, palanut",KM 15393_7,"28,49402038","64,69134666",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,105010018,Hyrynsalmi,Vonkka 2,KM,15393,611.0,7177900.0,3571460.0,156,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Ananjino axe cast,"Valinmuotti, Ananjinon kirves",1.0,False,,,,78.0,22.0,18.0,Kaksi yhteenliimattua palaa.,KM 15393_611,"28,49402038","64,69134666",,,,,,,,vuolukivi,,,,,,,
BA,1000007659,Vihti,Ruskeala,KM,15429,,6697588.0,3368733.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,Rombikirves,3.0,False,97.0,50.0,38.0,,,,"Joko rombikirves tai yksinkertainen reikäkirves, se vähä mikä alkuperäisestä pinnasta jäljellä viittaa ensinmainittuun.",KM 15429,"24,61765135","60,36805752",,,,,,,,uraliittiporfyriitti?,,,,,,Rhombus shaft-hole axe,
BA,x416,Posio,Kynsiperä Valkeinen,KM,15447,,7320167.0,3560390.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,44.0,17.0,7.0,,,,,KM 15447,"28,32472596","65,96914255",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,320010133,Kemijärvi,Hietalahti 3,KM,15667,349.0,7380680.0,3513980.0,"148,5",False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,False,24.0,16.0,5.0,,,,kantakatkelma,KM 15667_349,"27,31040626","66,51719879",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,320010104,Kemijärvi,Neitilä 4,KM,15671,1305.0,7373790.0,3516815.0,146,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",2.0,False,71.0,23.0,9.0,,,,"tyvessä pienet ""korvat""",KM 15671_1305,"27,37321181","66,45527531",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,1000006907,Tammela,Rantaniitty,KM,15902,,6752200.0,3329740.0,107,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",2.0,False,63.0,15.0,8.0,,,,,KM 15902,"23,86480778","60,84295122",,,,,,,,,,,,,,Even-based quartzite arrowhead,
BA,uusi 1987,Rovaniemi,Nuorajärvi,KM,16092,,7397634.0,3420467.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,51.0,17.0,7.0,,,,,KM 16092,"25,19772559","66,65921365",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,uusi 1993,Kemijärvi,Koivusaari,KM,16107,189.0,7400197.0,3521856.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,False,,,,20.0,16.0,4.0,kantakatkelma,KM 16107_189,"27,49090405","66,69175614",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,1000001135,Kalajoki,Koskela,KM,16112,,7125945.0,3357040.0,20,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, käyrähamarainen",1.0,True,,132.0,55.0,56.0,,,Kaarrekantainen kirves vastaa käyräniskaisa typologisena luokituksena,KM 16112,"24,05266799","64,2031089",,,,,,,,porfyyrinen diabaasi,,,,,,Rhombus shaft-hole axe with curved butt,
BA,uusi 2000,Pihtipudas,Pääkkölä,KM,16218,,7031203.0,3428293.0,,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, A-tyyppi",1.0,False,,,,,,,,KM 16218,"25,56294017","63,37572411",,,,,,,,diabaasi,,,,,,"Rhombus shaft-hole axe, A-type",
BA,1000006913,Tammela,Perttula,KM,16310,,6755460.0,3328689.0,105,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, A-tyyppi",1.0,False,117.0,57.0,41.0,,,,,KM 16310,"23,8426237","60,87171173",,,,,,,,diabaasi,,,,,,"Rhombus shaft-hole axe, A-type",
BA,601010012,Pihtipudas,Madeneva,KM,16422,169.0,7031680.0,3427980.0,115,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,52.0,25.0,4.0,,,,"ruodollinen, väkäsellinen",KM 16422_169,"25,55646993","63,37993891",,,,,,,,kvartsi,,,,,tyyppi,Even-based quartz arrowhead,
BA,320010101,Kemijärvi,Neitilä 1 a/b,KM,16489,5.0,7374230.0,3516830.0,"145,5",False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,False,,,,12.0,18.0,5.0,kantakatkelma,KM 16489_5,"27,37360713","66,45922011",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,320010101,Kemijärvi,Neitilä 1 a/b,KM,16489,63.0,7374230.0,3516830.0,"145,5",False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,,,,26.0,18.0,5.0,kantakatkelma,KM 16489_63,"27,37360713","66,45922011",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,1000003878,Porvoo,Forsbacka,KM,16865,,6698160.0,3420240.0,10,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, teräväsärmäinen",2.0,False,126.0,49.0,32.0,,,,keskikatkelma,KM 16865,"25,55054894","60,38662642",,,,,,,,harmaa liuske,,,,,,Rhombus shaft-hole axe with sharp edges,
BA,1000007661,Vihti,Murto,KM,17122,,6702923.0,3363730.0,80,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, käyrähamarainen",1.0,True,140.0,57.0,55.0,,,,,KM 17122,"24,52343419","60,41424167",,,,,,,,diabaasi,,,,,,Rhombus shaft-hole axe with curved butt,
BA,140010001,Iisalmi,Jysmä,KM,17296,,7055050.0,3495500.0,100,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Ananjino axe cast,"Valinmuotti, Ananjinon kirves",1.0,True,63.0,51.0,9.0,,,,,KM 17296,"26,90589151","63,59685791",,,,,,,,vuolukivi,,,,,,,
BA,211010004,Kangasala,Pohtiolampi ja Tiilitehdas,KM,17340,188.0,6819197.0,3346749.0,88,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,False,27.0,18.0,7.0,,,,,KM 17340_188,"24,12304656","61,45037381",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,696010003,Mikkeli,Astuvansalmi,KM,17636,2.0,6815240.0,3529200.0,80,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,27.0,17.0,6.0,kantakatkelma,KM 17636_2,"27,5441389","61,44415699",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,494010040,Muhos,Halosentörmä,KM,17646,95.0,7200150.0,3442850.0,"32,5",False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Liuskenuolenkärki, tasakantainen",2.0,False,,,,40.0,18.0,7.0,kantakatkelma,KM 17646_95,"25,78968889","64,89353249",,,,,,,,,,,,,,Even-based slate arrowhead,
BA,494010040,Muhos,Halosentörmä,KM,17646,166.0,7200150.0,3442850.0,"32,5",False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,False,,,,,,,kantakatkelma,KM 17646_166,"25,78968889","64,89353249",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,uusi 8399,Pälkäne,Mallasvesi,KM,17853,,6804468.0,3353161.0,,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,Rombikirves,2.0,False,,,,,,,,KM 17853,"24,25472905","61,32083557",,,,,,,,,,,,,,Rhombus shaft-hole axe,
BA,146010017,Ilomantsi,Syväys I,KM,18200,192.0,6985369.0,3694859.0,144,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,False,,,,,,,ei mittoja,KM 18200_192,"30,83320824","62,91971481",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,777010053,Suomussalmi,Tormuan särkkä,KM,18322,14.0,7245553.0,3615819.0,201,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,False,,,,21.0,18.0,7.0,kantakatkelma,KM 18322_14,"29,47837987","65,28529449",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,777010053,Suomussalmi,Tormuan särkkä,KM,18322,656.0,7245553.0,3615819.0,201,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,19.0,20.0,7.0,kantakatkelma,KM 18322_656,"29,47837987","65,28529449",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,777010053,Suomussalmi,Tormuan särkkä,KM,18322,762.0,7245553.0,3615819.0,201,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,13.0,13.0,5.0,"koverokantainen, kantakatkelma",KM 18322_762,"29,47837987","65,28529449",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,777010053,Suomussalmi,Tormuan särkkä,KM,18322,840.0,7245553.0,3615819.0,201,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,10.0,16.0,6.0,kantakatkelma,KM 18322_840,"29,47837987","65,28529449",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,90010014,Heinävesi,Jalaskangas,KM,18828,,6920680.0,3592850.0,85,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, viisisärmäinen",2.0,True,80.0,47.0,31.0,,,,,KM 18828,"28,79125046","62,37984833",,,,,,,,diabaasi,,,,,tyyppi,"Rhombus shaft-hole axe, pentagonal",
BA,890010001,Utsjoki,Ala-Jalve,KM,18899,13.0,7777280.0,3527000.0,45,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,36.0,20.0,6.0,,,,kantakatkelma,KM 18899_13,"27,70496792","70,07180011",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,895010071,Uusikaupunki,Vähä-Kuuanvuori,KM,18913,,6753059.0,3205007.0,20,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, kuusikulmainen",1.0,False,,,,101.0,60.0,62.0,teräkatkelma,KM 18913,"21,57846276","60,7777157",,,,,,,,porfyyri,,,,,,"Rhombus shaft-hole axe, hexagonal",
BA,18010044,Askola,Järvensuo,KM,18947,9.0,6718000.0,3422300.0,40,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,,,,43.0,17.0,7.0,kantakatkelma,KM 18947_9,"25,58013297","60,5650375",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,890010041,Utsjoki,Kenestupa,KM,18974,27.0,7733580.0,3503360.0,95,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,32.0,17.0,6.0,,,,kärkikatkelma,KM 18974_27,"27,0822114","69,68145649",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,680010008,Raisio,Tuomala,KM,19000,5514.0,6718440.0,3235246.0,17,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, käyrähamarainen",2.0,False,,,,79.0,37.0,56.0,Löytynyt rautakautisen kalmiston alueelta. Samasta kohteesta myös kivikautisia kiviesineitä.,KM 19000_5514,"22,17799026","60,48937197",,,,,,,,porfyyrinen diabaasi,,,,,tyyppi,Rhombus shaft-hole axe with curved butt,
BA,uusi 1442,Hämeenlinna,Lampaansalmi,KM,19387,,6794721.0,3372514.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,False,30.0,18.0,6.0,,,,,KM 19387,"24,62235617","61,24026154",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,148010037,Inari,Paatsjoen Luusua,KM,19428,121.0,7646500.0,3555240.0,120,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,,,,,,,,KM 19428_121,"28,36991606","68,89535593",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,148010037,Inari,Paatsjoen Luusua,KM,19428,165.0,7646500.0,3555240.0,120,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,,,,,,,kantakatkelma,KM 19428_165,"28,36991606","68,89535593",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,uusi 1460,Lapinlahti,Vanhapiha,KM,19580,,7039253.0,3513565.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",2.0,False,48.0,20.0,8.0,,,,,KM 19580,"27,26850856","63,45492246",,,,,,,,,,,,,,Even-based quartz arrowhead,
BA,uusi 1530,Virolahti,Sepänpelto,KM,19896,,6712880.0,3539000.0,10,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,"Rombikirves, viisisärmäinen",2.0,False,161.0,50.0,42.0,,,,,KM 19896,"27,70711929","60,52476105",,,,,,,,,,,,,,"Rhombus shaft-hole axe, pentagonal",
BA,92010051,Vantaa,Maarinkunnas,KM,19992,457.0,6688640.0,3393238.0,20,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,27.0,16.0,6.0,,,,,KM 19992_457,"25,0662407","60,29500152",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,1000015758,Reisjärvi,Tiala,KM,20065,,7068768.0,3389034.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsinuolenkärki, tasakantainen",1.0,False,57.0,21.0,8.0,,,,,KM 20065,"24,75225554","63,70241199",,,,,,,,kvartsi,,,,,,Even-based quartz arrowhead,
BA,1000002888,Enontekiö,Pöyrisjärvi länsi,KM,20131,,7630052.0,3369319.0,430,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,49.0,21.0,8.0,,,,,KM 20131,"23,76890749","68,72257323",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,777010116,Suomussalmi,Putikka,KM,20374,2.0,7216165.0,3597431.0,199,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Stone cast,Valinmuotti,1.0,False,,,,95.0,35.0,17.0,Veistä tai muuta pitkulaista terävää esinettä varten.,KM 20374_2,"29,06407939","65,02785023",,,,,,,,vuolukivi,,,,,,,
BA,777010117,Suomussalmi,Joenniemi,KM,20375,1.0,7216972.0,3597610.0,199,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Ananjino axe cast,"Valinmuotti, Ananjinon kirves",1.0,False,,,,101.0,67.0,17.0,,KM 20375_1,"29,06843545","65,03503115",,,,,,,,,,,,,,,
BA,777010089,Suomussalmi,Salonsaari,KM,20376,2.0,7219890.0,3602427.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",2.0,False,,,,87.0,17.0,8.0,,KM 20376_2,"29,17273302","65,05973581",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,777010109,Suomussalmi,Vanha Kirkkosaari,KM,20394,3.0,7199467.0,3592457.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",2.0,False,90.0,28.0,9.0,,,,sidelovet kannassa,KM 20394_3,"28,94768641","64,87958819",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,777010114,Suomussalmi,Kukkosaari,KM,20400,24.0,7201478.0,3592642.0,199,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Stone cast,Valinmuotti,1.0,True,100.0,64.0,15.0,,,,,KM 20400_24,"28,95289744","64,89756391",,,,,,,,vuolukivi,,,,,,,
BA,777010103,Suomussalmi,TB:n ranta,KM,20417,1.0,7199396.0,3592010.0,199,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Ananjino axe cast,"Valinmuotti, Ananjinon kirves",1.0,True,72.0,63.0,6.0,,,,,KM 20417_1,"28,93821315","64,8790748",,,,,,,,,,,,,,,
BA,777010103,Suomussalmi,TB:n ranta,KM,20417,3.0,7199396.0,3592010.0,199,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Stone cast,Valinmuotti,1.0,False,63.0,49.0,7.0,,,,,KM 20417_3,"28,93821315","64,8790748",,,,,,,,,,,,,,,
BA,777010049,Suomussalmi,Maikonsärkkä,KM,20442,1.0,7236703.0,3615912.0,199,False,False,False,False,False,False,False,False,True,False,False,Stone artefacts,Stone cast,Ananjino axe cast,"Valinmuotti, Ananjinon kirves",1.0,True,105.0,82.0,62.0,20.0,,,Sidontauurteita kyljiässä ja kirveen kärkipäässä,KM 20442_1,"29,4729413","65,20596123",,,,,,,,vuolukivi,,,,,,,
BA,47010057,Enontekiö,Mustalompolo koillinen,KM,20469,1.0,7633240.0,3371040.0,420,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,False,,,,28.0,13.0,4.0,kantakatkelma,KM 20469_1,"23,80723612","68,75191414",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,uusi 1627,Kajaani,Likolahti,KM,20478,,7133540.0,3547740.0,121,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",2.0,False,41.0,17.0,4.0,,,,kantakatkelma,KM 20478,"27,98263694","64,29768602",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,50010032,Eura,Luistari,KM,20552,10.0,6787882.0,3238661.0,38,False,False,False,False,False,False,False,True,True,False,False,Stone artefacts,Stone shaft-hole axe,Rhombus shaft-hole axe,Rombikirves,2.0,False,,,,67.0,57.0,38.0,"Löydetty rautakautista ja pronssikautista materiaalia sisältävän hautaröykkiön reunakehää vasten asetettujen laakakivien alta, kehän ulkopuolelta.",KM 20552_10,"22,14658916","61,11261932",,,,,,,,diabaasi,,,,,tyyppi,Rhombus shaft-hole axe,
BA,734010025,Salo,Ketohaka,KM,20562,353.0,6705524.0,3287453.0,,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",2.0,False,34.0,12.0,7.0,,,,,KM 20562_353,"23,13915811","60,40463943",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,777010114,Suomussalmi,Kukkosaari,KM,20806,1.0,7201478.0,3592642.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",2.0,False,99.0,22.0,7.0,,,,ruodollinen,KM 20806_1,"28,95289744","64,89756391",,,,,,,,pii,,,,,,Even-based flint arrowhead,
BA,1000002807,Inari,Tuuruharju,KM,20864,,7673000.0,3508400.0,155,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Kvartsiittinuolenkärki, tasakantainen",1.0,False,55.0,22.0,8.0,,,,,KM 20864_,"27,20693101","69,1382994",,,,,,,,kvartsiitti,,,,,,Even-based quartzite arrowhead,
BA,777010056,Suomussalmi,Mikonsärkkä,KM,21018,18.0,7236404.0,3614044.0,199,False,False,False,False,False,False,True,True,True,False,False,Stone artefacts,Stone arrowhead,Even-based arrowhead,"Piinuolenkärki, tasakantainen",1.0,False,,,,60.0,14.0,6.0,hieman katkennut kärjestä,KM 21018_18,"29,43282705","65,20393286",,,,,,,,pii,,,,,,Even-based flint arrowhead,
