Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish);X;Y
SA;835010030;TYA;93;1-9;Raasepori;Björkvik;6660634;3283919;35;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;FALSE;TRUE;FALSE;;23,12297913;60,00079597
SA;835010030;TYA;95;1-147;Raasepori;Björkvik;6660634;3283919;35;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;hiekka, kivimurska;FALSE;FALSE;TRUE;;23,12297913;60,00079597
SA;tya 35;TYA;102;1-16;Kokemäki;Ylistaro Ja Färkki;6803048;3250769;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;22,35043483;61,25613862
SA;79010001;TYA;103;1-38;Harjavalta;Kaunismäki A ja B;6809580;3233211;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;kivimurska;orgaaninen;FALSE;FALSE;TRUE;;22,01523855;61,30294469
SA;73010004;TYA;109;1-24;Salo;Aro;6707020;3273098;29;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;hiekka;;FALSE;TRUE;FALSE;;22,87767994;60,41023442
SA;tya 45;TYA;122;1-5;Turku;Kärsämäki;6716447;3241324;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,29076645;60,47549071
SA;503010040;TYA;124;1-6;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;21,92751821;60,7380652
SA;538010015;TYA;125;1-5;Nousiainen;Kirjunpaju;6735824;3236235;30;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;hiekka;orgaaninen;TRUE;FALSE;FALSE;;22,17273898;60,64548852
SA;1000011418;TYA;126;1-15;Lieto;Kukonharja;6718255;3245898;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;luu;FALSE;TRUE;FALSE;;22,37135272;60,49457173
SA;577010024;TYA;131;1-6;Paimio;Toispuolojannummi;6716468;3263603;40,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;orgaaninen;TRUE;FALSE;FALSE;;22,69466517;60,48935369
SA;tya 51;TYA;134;1-8;Harjavalta;Lyytikänharju;6809614;3239351;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,12934561;61,30740067
SA;tya 53;TYA;137;;Loimaa;Koenjoki;6767319;3290846;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;orgaaninen;;FALSE;TRUE;FALSE;karsta (ajoitettu);23,13467407;60,959761
SA;tya 55;TYA;142;1-4;Turku;(Maaria), Kärsämäki;6717690;3241083;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,28478243;60,48645428
SA;tya 56;TYA;143;1-4;Kokemäki;Vallila, Pispa;6804945;3253372;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;shamotti;FALSE;TRUE;FALSE;;22,39628911;61,27475899
SA;538010014;TYA;145;1-7;Nousiainen;Kukonharju;6738042;3230237;37,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,06046747;60,66132756
SA;490010015;TYA;146;1-2;Mynämäki;Pitkäsmäki;6738216;3219991;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;21,87359072;60,65585042
SA;853010030;TYA;147;1-6;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,35690513;60,53002055
SA;tya 58;TYA;149;1-4;Eurajoki;Etukämppä;6806782;3215872;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;kivimurska;;FALSE;TRUE;FALSE;;21,69729552;61,26570151
SA;73010021;TYA;157;1-2;Salo;Rikala Linnamäki;6704040;3282648;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;23,05379725;60,38879844
SA;51010009;TYA;164;1-4;Eurajoki;Etukämppä;6806652;3216226;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;FALSE;TRUE;FALSE;;21,70406115;61,26479717
SA;738010011;TYA;165;1-14;Sauvo;Mäntykylä;6696164;3264050;22;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;FALSE;TRUE;FALSE;;22,72670442;60,30789458
SA;271010002;TYA;172;1-36;Kokemäki;Forsbynmäki eli Hiidenniemi;6805292;3248002;28;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;FALSE;TRUE;FALSE;;22,29604687;61,27443371
SA;684010047;TYA;175;1-16;Rauma;Salisuonmäki;6782908;3207818;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;FALSE;TRUE;FALSE;;21,5846404;61,04647752
SA;912010017;TYA;178;1-409;Sastamala;Hiukkasaari;6809795;3278156;58;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;kivimurska;;FALSE;TRUE;FALSE;;22,85135835;61,33304318
SA;tya 66;TYA;188;1-5;Lieto;Vintala, Kylätalo;6724354;3251702;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,46898335;60,55275627
SA;912010017;TYA;192;1-149;Sastamala;Hiukkasaari;6809795;3278156;58;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;TRUE;FALSE;;22,85135835;61,33304318
SA;912010017;TYA;192;1-149;Sastamala;Hiukkasaari;6809795;3278156;58;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;shamotti;;TRUE;FALSE;FALSE;;22,85135835;61,33304318
SA;853010030;TYA;194;1-270;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;luu, hiekka;FALSE;FALSE;TRUE;karsta (15,22,), lipidianalyysi (28,37,48,73);22,35690513;60,53002055
SA;484010010;TYA;201;1-2;Merikarvia;Säynäskorvenmäki;6869953;3215450;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;21,59189849;61,82978518
SA;577010024;TYA;203;1-197;Paimio;Toispuolojannummi;6716468;3263603;40,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;orgaaninen;FALSE;FALSE;TRUE;karsta (15,203);22,69466517;60,48935369
SA;853010030;TYA;208;1-170;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;luu;FALSE;FALSE;TRUE;karsta (49), lipidianalyysi (48,57);22,35690513;60,53002055
SA;tya 128;TYA;217;1-2;Paimio;Kajanoja;6717475;3263557;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;;22,69263333;60,49833899
SA;1000004296;TYA;218;;Paimio;Kinkan kylätontti;6708134;3259137;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,62372683;60,41213095
SA;853010022;TYA;220;1-9;Turku;Kotirinne;6716629;3243161;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,32382182;60,47829247
SA;853010030;TYA;234;1-42;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;hiekka;orgaaninen;FALSE;TRUE;FALSE;;22,35690513;60,53002055
SA;577010020;TYA;235;1-4;Paimio;Spurila;6713640;3263640;22,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,69869387;60,46406564
SA;853010022;TYA;239;1-1693;Turku;Kotirinne;6716629;3243161;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;orgaaninen;kivimurska;FALSE;FALSE;TRUE;lipidianalyysi (useita paloja), tekstiilipainannetta, karsta (424);22,32382182;60,47829247
SA;40010015;TYA;242;1-5;Kemiönsaari;Jordbro;6670194;3247004;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;orgaaninen;;FALSE;TRUE;FALSE;;22,45163388;60,06528389
SA;853010022;TYA;245;1-2517;Turku;Kotirinne;6716629;3243161;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;orgaaninen;kivimurska;FALSE;FALSE;TRUE;karsta (386);22,32382182;60,47829247
SA;853010030;TYA;247;1-18;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;kivimurska;FALSE;TRUE;FALSE;;22,35690513;60,53002055
SA;tya 78;TYA;254;1-3;Kaarina;Makarla, Kylänpää;6711021;3254039;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;TRUE;FALSE;FALSE;;22,52793912;60,43489491
SA;602010045;TYA;256;1-12;Kaarina;Lausmäki;6715722;3256227;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;2;orgaaninen;hiekka;FALSE;TRUE;FALSE;;22,561806;60,47828617
SA;602010045;TYA;256;1-12;Kaarina;Lausmäki;6715722;3256227;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;hiekka;FALSE;FALSE;TRUE;;22,561806;60,47828617
SA;243010042;TYA;261;1-4;Kemiönsaari;Nedergård;6674485;3263003;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;kivimurska;;TRUE;FALSE;FALSE;;22,73314125;60,11325067
SA;tya 84;TYA;274;1-21;Kemiönsaari;Östermark;6674479;3263001;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;kivimurska;TRUE;FALSE;FALSE;;22,73311234;60,11319581
SA;40010009;TYA;275;1-14;Kemiönsaari;Nöjis;6669864;3245447;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;TRUE;FALSE;FALSE;;22,42417431;60,06136801
SA;tya 87;TYA;278;1-4;Nousiainen;Kukonharja;6737608;3230323;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;TRUE;FALSE;;22,06262984;60,65750491
SA;538010015;TYA;279;1-4;Nousiainen;Kirjunpaju;6735824;3236235;30;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;FALSE;TRUE;FALSE;;22,17273898;60,64548852
SA;tya 89;TYA;280;1-2;Kaarina;Nummi;6714721;3241354;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,29355072;60,46007135
SA;853010030;TYA;281;1-2;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,35690513;60,53002055
SA;912010016;TYA;285;1-25;Sastamala;Kaukola;6809711;3277879;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,84629797;61,33213346
SA;853010022;TYA;287;1-222;Turku;Kotirinne;6716629;3243161;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;orgaaninen;;FALSE;FALSE;TRUE;;22,32382182;60,47829247
SA;853010022;TYA;297;1-28;Turku;Kotirinne;6716629;3243161;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;22,32382182;60,47829247
SA;853010030;TYA;313;1-143;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;kivimurska;FALSE;FALSE;TRUE;;22,35690513;60,53002055
SA;481010015;TYA;318;1-8;Masku;Kankaisten sorakuoppa;6723938;3232685;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;hiekka;orgaaninen;FALSE;TRUE;FALSE;omituista keramiikkaa;22,12417275;60,53684828
SA;538000002;TYA;321;1-2;Nousiainen;Granströminmäki;6732504;3233418;26;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,12592837;60,61393578
SA;538010044;TYA;322;1-5;Nousiainen;Himilänmäki;6733596;3232960;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;FALSE;TRUE;FALSE;;22,11611603;60,6233961
SA;577010020;TYA;325;1-125;Paimio;Spurila;6713640;3263640;22,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;FALSE;FALSE;TRUE;;22,69869387;60,46406564
SA;577010020;TYA;325;1-125;Paimio;Spurila;6713640;3263640;22,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;2;orgaaninen;;FALSE;TRUE;FALSE;;22,69869387;60,46406564
SA;243010042;TYA;326;1-4;Kemiönsaari;Nedergård;6674485;3263003;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;kivimurska;;TRUE;FALSE;FALSE;;22,73314125;60,11325067
SA;40010009;TYA;327;1-31;Kemiönsaari;Nöjis;6669864;3245447;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;luu;FALSE;TRUE;FALSE;karsta (20);22,42417431;60,06136801
SA;988010019;TYA;329;1-39;Sastamala;Kikkelänmäki Selven;6808756;3274612;61;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,78659441;61,32170962
SA;853010022;TYA;331;1-2238;Turku;Kotirinne;6716629;3243161;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;kivimurska;orgaaninen;FALSE;FALSE;TRUE;tekstiilipainanne (1173);22,32382182;60,47829247
SA;602010045;TYA;333;1-29;Kaarina;Lausmäki;6715722;3256227;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;2;orgaaninen;shamotti;FALSE;TRUE;FALSE;;22,561806;60,47828617
SA;853010030;TYA;336;1-27;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,35690513;60,53002055
SA;853010030;TYA;336;1-27;Turku;Jäkärlä;6722254;3245384;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;22,35690513;60,53002055
SA;912010003;TYA;341;1-49;Sastamala;Torra-Maijala;6809980;3280242;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;FALSE;FALSE;FALSE;;22,890002;61,33588185
SA;912010015;TYA;344;1-27;Sastamala;Tyrvään asema-alue;6811426;3280134;65;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;;22,88628946;61,34876363
SA;680010017;TYA;352;1-9;Raisio;Kyläklemelä;6718577;3234275;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;;22,1602073;60,48995843
SA;40010016;TYA;360;1-12;Kemiönsaari;Ansvedja 1;6668557;3249952;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;orgaaninen;;FALSE;TRUE;FALSE;;22,50640217;60,05244408
SA;40010015;TYA;361;;Kemiönsaari;Jordbro;6670194;3247004;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;orgaaninen;;FALSE;TRUE;FALSE;;22,45163388;60,06528389
SA;40010014;TYA;362;1-2;Kemiönsaari;Knipnäsbacken;6669578;3246928;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;orgaaninen;;TRUE;FALSE;FALSE;;22,45103376;60,05972548
SA;1000021294;TYA;363;1-7;Kemiönsaari;Söderlångvik Söderby I;6669272;3246172;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;22,4378826;60,05652059
SA;1000021295;TYA;364;1-17;Kemiönsaari;Söderlångvik Söderby II;6669321;3246076;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;luu;FALSE;TRUE;FALSE;;22,43610404;60,05689959
SA;40010051;TYA;365;1-9;Kemiönsaari;Senatsberget 1;6666359;3251385;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;FALSE;TRUE;FALSE;;22,53470708;60,03364641
SA;40010051;TYA;365;1-9;Kemiönsaari;Senatsberget 1;6666359;3251385;25;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;22,53470708;60,03364641
SA;923010012;TYA;367;1-6;Kemiönsaari;Råberget;6668221;3251410;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;;22,53289998;60,05032334
SA;243010042;TYA;368;1-2;Kemiönsaari;Nedergård;6674485;3263003;22;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;kivimurska;;TRUE;FALSE;FALSE;;22,73314125;60,11325067
SA;602010045;TYA;370;1-4;Kaarina;Lausmäki;6715722;3256227;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;orgaaninen;luu;TRUE;FALSE;FALSE;;22,561806;60,47828617
SA;853010060;TYA;380;1-2;Turku;Kotimäki;6729263;3247422;47;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;;22,3849573;60,59400593
SA;853010022;TYA;385;1-1179;Turku;Kotirinne;6716629;3243161;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;orgaaninen;kivimurska, luu;FALSE;FALSE;TRUE;karsta (11,74,232), tekstiilipainanne (63);22,32382182;60,47829247
SA;40010009;TYA;389;1-25;Kemiönsaari;Nöjis;6669864;3245447;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;22,42417431;60,06136801
SA;602010004;TYA;391;1-2;Kaarina;Bussila 1;6712691;3254788;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;22,53944787;60,45029311
SA;538010014;TYA;396;1-3;Nousiainen;Kukonharju;6738042;3230237;37,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;FALSE;TRUE;FALSE;;22,06046747;60,66132756
